STOP_ID, LONGITUDE, LATITUDE, OBJECTID
"16715",144.965838,-37.745065,337
"17314",144.966058,-37.744888,407
"19367",144.977887,-37.744371,1244
"18730",144.977728,-37.744359,1
"16714",144.966148,-37.743259,336
"17313",144.966356,-37.743136,406
"16713",144.96647,-37.741471,335
"17312",144.96666,-37.741159,405
"17311",144.96693,-37.737505,404
"2113",144.966056,-37.73584,1071
"17310",144.966076,-37.735534,403
"1784",144.965321,-37.734097,438
"17309",144.965407,-37.733856,402
"17308",144.964627,-37.732112,401
"1292",144.964266,-37.731619,325
"4173",144.991359,-37.730056,1460
"4510",145.006528,-37.745337,1572
"4201",145.005994,-37.74576,1485
"4483",144.991059,-37.732764,1546
"4172",144.990848,-37.732994,1459
"4511",145.00542,-37.746877,1573
"4202",145.00512,-37.747061,1486
"4482",144.990737,-37.734606,1545
"4171",144.990591,-37.73454,1458
"4481",144.990414,-37.736466,1544
"4512",145.004095,-37.748882,1574
"4170",144.990214,-37.736715,1457
"4203",145.003701,-37.749182,1487
"4480",144.99003,-37.73891,1543
"4169",144.989832,-37.739096,1456
"6103",145.002002,-37.751983,1615
"4479",144.989714,-37.74096,1542
"4168",144.9895,-37.741316,1455
"4204",145.001536,-37.752462,1488
"4205",145.001235,-37.754358,1489
"4478",144.989247,-37.743538,1541
"6104",145.001366,-37.75455,1616
"4167",144.989028,-37.744075,1454
"4477",144.988963,-37.745624,1540
"6105",145.001047,-37.756698,1617
"4166",144.988804,-37.745639,1453
"4206",145.000831,-37.756721,1490
"4474",144.994793,-37.751644,1537
"4162",144.994885,-37.752033,1449
"4472",144.994924,-37.752268,1535
"6106",145.000741,-37.75836,1618
"6032",145.000549,-37.758321,1581
"4476",144.988541,-37.74823,1539
"4165",144.988375,-37.748083,1452
"6107",145.000553,-37.759447,1619
"4163",144.991314,-37.751441,1450
"20980",145.000321,-37.759651,997
"4473",144.990944,-37.751263,1536
"4471",144.994188,-37.755121,1534
"17306",144.96365,-37.72758,399
"4161",144.993931,-37.755414,1448
"6108",145.000255,-37.761236,1620
"4164",144.988042,-37.750312,1451
"4475",144.988125,-37.750602,1538
"6034",145.000043,-37.761529,1582
"17307",144.963859,-37.729891,400
"19368",144.978132,-37.742861,1245
"6109",144.999954,-37.76315,1621
"378",144.963753,-37.730439,1098
"4130",144.960132,-37.844069,947
"4441",144.959099,-37.845664,1506
"4131",144.958874,-37.845597,948
"4334",144.961455,-37.840577,1496
"4442",144.957806,-37.847227,1507
"4128",144.961111,-37.840688,945
"4132",144.957403,-37.84741,949
"4133",144.956077,-37.849739,950
"19306",144.964349,-37.834508,1192
"4126",144.962582,-37.837614,943
"4443",144.956077,-37.849324,1508
"19305",144.965186,-37.832171,1191
"18482",144.96385,-37.834472,288
"4384",144.959522,-37.842283,1504
"18481",144.964957,-37.83223,287
"4129",144.959347,-37.842451,946
"18222",144.965375,-37.831074,172
"19307",144.961944,-37.835223,1193
"4084",144.961585,-37.835434,1101
"4332",144.961665,-37.835029,1494
"20498",144.958749,-37.840233,893
"18483",144.961308,-37.835203,289
"20499",144.958571,-37.840076,894
"4039",144.960535,-37.833153,1100
"18484",144.958912,-37.835946,290
"4331",144.960613,-37.832794,1493
"19308",144.958566,-37.836138,1194
"19311",144.955721,-37.840423,1197
"18659",144.955384,-37.840679,763
"19309",144.956973,-37.836642,1195
"4124",144.959526,-37.830982,941
"18573",144.956405,-37.836632,692
"4323",144.959594,-37.830605,1491
"19312",144.953367,-37.841725,1198
"18660",144.953337,-37.841563,764
"19313",144.951685,-37.843787,1199
"18661",144.951283,-37.843942,765
"19314",144.950016,-37.845767,1200
"19310",144.954466,-37.837329,1196
"18662",144.949826,-37.845674,766
"18658",144.954176,-37.837522,762
"18663",144.948729,-37.847124,767
"20496",144.95549,-37.833156,891
"20497",144.955289,-37.833035,892
"19371",144.94349,-37.833208,1248
"19723",144.943336,-37.833431,826
"19724",144.937463,-37.837032,827
"19372",144.93719,-37.837054,1249
"19725",144.932813,-37.840789,828
"6118",144.996728,-37.780876,1628
"6044",144.996848,-37.780247,1590
"6115",144.997442,-37.777166,1627
"6041",144.997534,-37.77669,1589
"6114",144.99792,-37.775002,1626
"6040",144.997837,-37.774712,1588
"6113",144.998665,-37.771392,1625
"6039",144.998569,-37.771138,1587
"6112",144.999178,-37.769193,1624
"6038",144.9989,-37.769413,1586
"6111",144.999281,-37.767473,1623
"6037",144.999096,-37.767614,1585
"6110",144.999526,-37.765558,1622
"6036",144.99926,-37.765734,1584
"6035",144.999688,-37.763326,1583
"4463",144.989862,-37.775739,1527
"4154",144.989755,-37.775926,1441
"4462",144.988553,-37.777952,1526
"4153",144.988301,-37.778019,1440
"4464",144.990293,-37.773665,1528
"4461",144.986888,-37.779879,1525
"4155",144.990152,-37.773815,1442
"4152",144.98652,-37.780071,1439
"4460",144.985294,-37.781735,1524
"4465",144.990727,-37.771473,1529
"4151",144.985277,-37.781509,1438
"4156",144.990633,-37.771571,1443
"4466",144.9916,-37.768145,1530
"4157",144.991237,-37.768553,1444
"4468",144.992157,-37.765198,1531
"4158",144.99195,-37.765294,1445
"4469",144.992567,-37.762628,1532
"4159",144.992594,-37.762448,1446
"6141",144.977625,-37.782739,1649
"6068",144.978167,-37.779937,1611
"6142",144.978229,-37.779334,1650
"6069",144.978673,-37.776782,1612
"6143",144.978627,-37.776781,1651
"6144",144.979085,-37.77414,1652
"6070",144.979282,-37.773188,1613
"6071",144.979834,-37.770422,1614
"6145",144.979736,-37.770258,1653
"6147",144.980302,-37.766969,1654
"18795",144.970074,-37.781924,21
"19346",144.970232,-37.781539,1223
"19347",144.970493,-37.779886,1224
"18711",144.970471,-37.779417,779
"18712",144.970634,-37.778455,780
"19348",144.97078,-37.778115,1225
"6130",144.983095,-37.806236,1640
"6056",144.982663,-37.806256,1601
"6129",144.983348,-37.804862,1639
"6131",144.979805,-37.80609,1641
"6057",144.979287,-37.80591,1602
"18051",144.976452,-37.808231,555
"6132",144.977381,-37.805823,1642
"4450",144.977319,-37.805597,1515
"4141",144.977119,-37.805855,1428
"6058",144.977057,-37.805655,1603
"4451",144.977807,-37.802703,1516
"4142",144.977611,-37.802835,1429
"4452",144.978184,-37.800538,1517
"4143",144.978039,-37.800445,1430
"18009",144.973562,-37.808019,533
"18050",144.97284,-37.807836,554
"17878",144.973601,-37.805758,463
"17894",144.973546,-37.805676,474
"6059",144.97424,-37.801894,1604
"18010",144.970972,-37.807614,534
"6133",144.974237,-37.801587,1643
"18049",144.970266,-37.807656,553
"6061",144.974813,-37.798407,1605
"6135",144.974948,-37.797616,1644
"18011",144.969027,-37.808103,535
"18048",144.968537,-37.808185,552
"19494",144.96329,-37.808139,1349
"19691",144.962868,-37.807799,798
"19492",144.963108,-37.805694,1348
"19693",144.963112,-37.805135,799
"18789",144.967159,-37.797113,15
"19694",144.963555,-37.802629,800
"19491",144.963687,-37.80237,1347
"19341",144.968127,-37.794138,1218
"18790",144.968025,-37.794127,16
"19340",144.966355,-37.797027,1217
"18791",144.968269,-37.792689,17
"19342",144.968466,-37.792125,1219
"19489",144.964192,-37.799305,1346
"17871",144.959849,-37.80689,458
"19696",144.964241,-37.798766,801
"17856",144.959574,-37.806561,445
"18205",144.955779,-37.807442,635
"18206",144.955751,-37.807216,636
"17857",144.956218,-37.805935,446
"18204",144.956077,-37.805698,634
"18203",144.956029,-37.805391,633
"17864",144.955744,-37.80581,453
"17869",144.957663,-37.802148,457
"19504",144.971369,-37.828799,1356
"19679",144.971229,-37.828931,1418
"19681",144.970801,-37.824634,1419
"19502",144.970473,-37.824169,1355
"18232",144.96539,-37.830119,181
"18224",144.965334,-37.830091,174
"18218",144.965004,-37.830536,169
"18231",144.966057,-37.828184,180
"18225",144.965755,-37.828431,175
"18230",144.966664,-37.825924,179
"18226",144.966634,-37.825779,176
"18229",144.96718,-37.824094,178
"18227",144.967256,-37.823816,177
"18217",144.964075,-37.82961,168
"18223",144.963906,-37.829571,173
"22612",144.960803,-37.8263,1095
"18233",144.960577,-37.82626,182
"17877",144.96484,-37.817899,462
"18089",144.964626,-37.818238,590
"17850",144.964765,-37.817717,441
"18176",144.96428,-37.818412,613
"4324",144.958346,-37.82806,1492
"18215",144.961225,-37.822117,167
"18450",144.961225,-37.821711,267
"4125",144.957869,-37.827223,942
"18087",144.961797,-37.819063,589
"18214",144.96124,-37.819513,166
"18178",144.961279,-37.819306,614
"18465",144.961106,-37.819429,281
"18466",144.960698,-37.818539,282
"18184",144.956684,-37.825688,620
"20494",144.954442,-37.829551,889
"19304",144.956208,-37.826076,1190
"20495",144.954372,-37.829189,890
"18467",144.959776,-37.81864,283
"17908",144.959913,-37.817372,484
"21234",144.958213,-37.820109,1076
"18197",144.95631,-37.823591,629
"17903",144.959429,-37.817607,481
"19369",144.953988,-37.827453,1246
"21233",144.957821,-37.82031,1075
"18469",144.959173,-37.817819,285
"19721",144.953709,-37.827691,824
"18185",144.956057,-37.823289,621
"18211",144.959092,-37.817457,165
"17886",144.960054,-37.815122,467
"17596",144.959835,-37.815253,431
"18196",144.955406,-37.821773,628
"21231",144.955853,-37.820834,1073
"6045",144.996167,-37.78357,1591
"6119",144.996181,-37.783894,1629
"6046",144.994521,-37.78565,1592
"6120",144.993992,-37.786317,1630
"6047",144.991416,-37.788364,1593
"22559",144.984027,-37.783218,1092
"6121",144.990265,-37.788939,1631
"4150",144.983647,-37.78341,1437
"6048",144.988751,-37.789481,1594
"6122",144.988347,-37.789735,1632
"4458",144.982152,-37.785385,1523
"4149",144.981912,-37.785426,1436
"6049",144.986351,-37.790467,1595
"6123",144.98621,-37.790636,1633
"6067",144.977604,-37.783072,1610
"6140",144.977148,-37.785254,1648
"4457",144.980293,-37.788174,1522
"6066",144.977138,-37.785587,1609
"4148",144.980096,-37.788297,1435
"6124",144.985278,-37.793621,1634
"6050",144.985025,-37.794158,1596
"4456",144.979888,-37.790537,1521
"4147",144.979665,-37.790803,1434
"6138",144.976548,-37.788515,1647
"6064",144.976539,-37.788812,1608
"6125",144.984751,-37.796694,1635
"6051",144.984567,-37.796781,1597
"19345",144.969822,-37.784083,1222
"18794",144.969732,-37.784036,20
"4455",144.979459,-37.792927,1520
"4146",144.97919,-37.793625,1433
"6126",144.984375,-37.798842,1636
"6052",144.984164,-37.799081,1598
"6137",144.975938,-37.791722,1646
"6063",144.97593,-37.792019,1607
"4454",144.979038,-37.795461,1519
"4145",144.978852,-37.795629,1432
"19344",144.969305,-37.787201,1221
"18793",144.969186,-37.78737,19
"6127",144.983965,-37.801394,1637
"6053",144.983744,-37.801579,1599
"19343",144.968952,-37.789285,1220
"6062",144.975387,-37.795254,1606
"4453",144.97859,-37.798166,1518
"6136",144.975319,-37.795244,1645
"18792",144.968797,-37.78958,18
"4144",144.978364,-37.798531,1431
"6128",144.983613,-37.803461,1638
"6054",144.983382,-37.80361,1600
"18116",144.98353,-37.822384,606
"17914",144.973482,-37.813416,487
"18161",144.982798,-37.822137,609
"17898",144.973285,-37.813557,478
"18092",144.974612,-37.815319,593
"18108",144.97913,-37.819587,605
"18172",144.978421,-37.819349,610
"18105",144.974174,-37.815537,604
"18047",144.966098,-37.808909,551
"22903",144.976204,-37.818167,1096
"22904",144.975825,-37.818323,1097
"17889",144.969169,-37.812468,470
"22152",144.970712,-37.814215,1087
"22153",144.970514,-37.814383,1088
"17591",144.968354,-37.812769,428
"18030",144.964081,-37.80955,536
"19689",144.96389,-37.809889,1424
"18046",144.963465,-37.809647,550
"19495",144.964274,-37.810382,1350
"18091",144.9705,-37.816564,592
"18174",144.970168,-37.816657,611
"17888",144.966376,-37.813266,469
"19687",144.965185,-37.812759,1423
"17593",144.965904,-37.813484,429
"19497",144.965582,-37.813199,1351
"18031",144.961596,-37.810291,537
"17854",144.961429,-37.810558,444
"18045",144.961117,-37.810355,549
"17873",144.961778,-37.811105,459
"19686",144.966569,-37.81573,1422
"17911",144.96628,-37.815518,486
"19498",144.967017,-37.816378,1352
"17901",144.965957,-37.815674,479
"17887",144.963685,-37.814031,468
"17852",144.962758,-37.813447,443
"17594",144.96351,-37.814217,430
"18090",144.967132,-37.81756,591
"19685",144.967675,-37.818065,1421
"17875",144.963128,-37.814039,460
"19499",144.967982,-37.818476,1353
"18032",144.959122,-37.811005,538
"18175",144.966491,-37.817756,612
"17851",144.963669,-37.815428,442
"18044",144.958712,-37.811061,548
"17876",144.963996,-37.815929,461
"17910",144.963864,-37.816206,485
"19684",144.969239,-37.821517,1420
"19500",144.969514,-37.821846,1354
"17902",144.963404,-37.816423,480
"4174",145.069502,-37.678984,1461
"4175",145.06902,-37.681356,1462
"4485",145.068927,-37.682318,1548
"4176",145.066659,-37.688022,1463
"4486",145.066678,-37.688157,1549
"4177",145.063139,-37.691686,1464
"4487",145.063019,-37.691927,1550
"4178",145.059576,-37.695674,1465
"4488",145.059581,-37.695908,1551
"4179",145.058847,-37.69796,1466
"4489",145.058816,-37.698266,1552
"4490",145.058345,-37.699817,1553
"4180",145.058178,-37.700121,1467
"4181",145.055964,-37.703671,1468
"4491",145.055856,-37.703904,1554
"4182",145.052192,-37.707385,1469
"4492",145.05163,-37.70807,1555
"4493",145.049103,-37.710551,1556
"4183",145.048968,-37.710531,1470
"4185",145.046353,-37.712488,1471
"4494",145.04562,-37.713152,1557
"4186",145.043254,-37.716447,1472
"4495",145.042764,-37.717367,1558
"4496",145.039759,-37.719039,1559
"4187",145.039625,-37.718982,1473
"4497",145.036964,-37.720064,1560
"4188",145.036841,-37.720008,1474
"4498",145.030316,-37.722639,1561
"4189",145.030065,-37.722689,1475
"4190",145.027852,-37.723986,1476
"4499",145.027032,-37.724522,1562
"4191",145.022957,-37.725436,1477
"4500",145.022806,-37.725568,1563
"4192",145.020014,-37.727333,1478
"4501",145.019675,-37.727706,1564
"4502",145.017515,-37.72912,1565
"4193",145.017208,-37.729133,1479
"4503",145.014765,-37.730994,1566
"4504",145.013825,-37.734321,1567
"4195",145.013548,-37.73447,1480
"4505",145.012565,-37.736868,1568
"4196",145.012418,-37.736839,1481
"4506",145.011676,-37.73871,1569
"4197",145.011365,-37.738894,1482
"4507",145.010089,-37.740774,1570
"4198",145.009591,-37.741153,1483
"4508",145.008444,-37.742882,1571
"4199",145.007958,-37.743207,1484
"4484",144.991587,-37.729186,1547
"19571",144.980541,-37.849918,1369
"19563",144.980554,-37.849864,1363
"4135",144.974453,-37.860988,952
"18700",144.986741,-37.838417,769
"20512",144.973413,-37.862051,907
"19323",144.986269,-37.83821,1202
"19133",144.982313,-37.845361,1148
"20513",144.973005,-37.862414,908
"18899",144.982225,-37.845278,22
"19572",144.979755,-37.847895,1370
"4136",144.97319,-37.859794,953
"19562",144.979719,-37.847552,1362
