STOP_ID, LONGITUDE, LATITUDE, OBJECTID
"3881",144.868519,-37.783527,14830
"5860",144.868595,-37.784033,11172
"3891",144.865671,-37.781475,14840
"5871",144.865847,-37.781695,11184
"20440",144.865438,-37.781696,6496
"20429",144.86528,-37.781657,6490
"5870",144.862586,-37.780969,11183
"3890",144.862207,-37.780719,14839
"3915",144.865093,-37.783402,14861
"5894",144.864941,-37.783562,11687
"3889",144.859786,-37.780422,14838
"5869",144.859961,-37.780651,11181
"3880",144.865952,-37.786302,14829
"5859",144.865968,-37.786545,11171
"3916",144.864632,-37.786007,14862
"5895",144.864415,-37.786076,11688
"5868",144.857494,-37.780363,11180
"3888",144.857025,-37.780111,14837
"3887",144.855146,-37.779887,14836
"3879",144.861665,-37.786143,14827
"2553",144.868589,-37.79254,9216
"5858",144.86167,-37.78635,11170
"3800",144.868576,-37.792621,12856
"5867",144.854518,-37.780011,11179
"5896",144.863939,-37.789194,11689
"3917",144.864048,-37.789358,14863
"3878",144.859831,-37.785929,14826
"5857",144.859451,-37.786121,11169
"3799",144.866085,-37.792342,12853
"7607",144.796611,-37.793847,12093
"5008",144.802289,-37.782734,16199
"4697",144.802049,-37.782792,12927
"47611",144.799077,-37.787261,17300
"6861",144.798921,-37.787186,13086
"47594",144.794302,-37.793948,17280
"12493",144.794121,-37.793936,2317
"1433",144.804785,-37.773976,3497
"22162",144.792182,-37.796116,7504
"47599",144.794877,-37.79067,17285
"21824",144.791863,-37.796173,7887
"4698",144.799297,-37.782525,12928
"47598",144.794773,-37.79074,17284
"5007",144.799256,-37.782398,16188
"3268",144.803794,-37.774084,12739
"6860",144.796522,-37.786897,13085
"12533",144.791535,-37.793446,2355
"6859",144.794722,-37.786702,13083
"3267",144.80197,-37.773185,12738
"4699",144.796593,-37.782222,12929
"47593",144.790578,-37.793184,17279
"47612",144.794086,-37.786726,17301
"5006",144.796425,-37.78212,16177
"47600",144.791311,-37.790287,17288
"1432",144.800417,-37.771957,3496
"22602",144.790473,-37.789839,8440
"6858",144.791847,-37.786404,13082
"48482",144.790891,-37.788018,12448
"3266",144.799488,-37.771895,12737
"48550",144.790753,-37.787682,12469
"47601",144.791065,-37.785579,17289
"47602",144.791333,-37.784998,17290
"4700",144.792958,-37.781883,12941
"5005",144.792804,-37.781709,16166
"3263",144.790233,-37.770838,12736
"1429",144.78873,-37.770981,3494
"1428",144.780492,-37.770844,3493
"5004",144.775285,-37.778289,16155
"4701",144.775113,-37.778349,12952
"1427",144.778569,-37.770601,3492
"3260",144.778255,-37.770874,12734
"5003",144.773998,-37.776174,16144
"4702",144.773822,-37.77636,12960
"5002",144.774285,-37.774152,16133
"4703",144.774149,-37.77414,12961
"5000",144.774629,-37.77141,16112
"4704",144.7745,-37.771533,12962
"1426",144.774452,-37.77009,3491
"3259",144.77388,-37.770269,12733
"2552",144.865963,-37.792241,9215
"3886",144.851548,-37.779461,14835
"5866",144.851655,-37.77967,11178
"5897",144.863498,-37.791475,11690
"2551",144.863903,-37.792005,9214
"3885",144.849851,-37.77925,14834
"3877",144.85672,-37.785548,14825
"3918",144.863556,-37.791845,16615
"3798",144.863697,-37.792064,12852
"5856",144.856601,-37.785726,11168
"5865",144.849324,-37.779421,11177
"22062",144.847611,-37.778984,7437
"3921",144.866441,-37.796151,16619
"22061",144.847774,-37.779239,7436
"5900",144.866201,-37.796219,11695
"3919",144.863136,-37.793793,16616
"5898",144.862979,-37.793727,11691
"3884",144.847121,-37.779416,14833
"5864",144.847159,-37.779696,11176
"2550",144.861188,-37.792451,9213
"23378",144.860901,-37.792536,8258
"5863",144.846976,-37.780892,11175
"3876",144.852826,-37.786315,14824
"3883",144.846851,-37.780898,14832
"5855",144.852888,-37.786515,11167
"3920",144.862966,-37.795764,16618
"5899",144.862828,-37.795806,11692
"3793",144.858367,-37.792202,12851
"2549",144.857227,-37.791965,9211
"3882",144.846392,-37.783044,14831
"5862",144.846545,-37.783245,11174
"3875",144.850145,-37.786744,14823
"2548",144.85476,-37.791667,9210
"3792",144.854437,-37.791833,12850
"5854",144.848305,-37.786747,11166
"5861",144.846211,-37.785726,11173
"3791",144.851416,-37.79148,12849
"2547",144.850856,-37.791191,9209
"3874",144.845274,-37.786331,14822
"5853",144.845248,-37.786456,11165
"2546",144.848446,-37.790903,9208
"3790",144.848677,-37.791142,12848
"5852",144.843075,-37.7862,11164
"3873",144.84249,-37.786009,14821
"5851",144.840846,-37.785943,11163
"2545",144.844636,-37.789924,9207
"3789",144.844565,-37.790012,12846
"3788",144.841249,-37.789645,12845
"2544",144.839407,-37.789332,9206
"20397",144.822372,-37.782034,6480
"1832",144.822547,-37.781506,5875
"1831",144.8229,-37.779521,5874
"6868",144.81685,-37.790277,13093
"3275",144.822817,-37.779276,16484
"4692",144.819504,-37.784604,12901
"5013",144.819506,-37.784514,18157
"6996",144.815835,-37.790051,14994
"6867",144.81505,-37.789712,13092
"47589",144.811894,-37.7947,17274
"48688",144.817276,-37.784283,14523
"48689",144.817047,-37.784369,14524
"47590",144.811402,-37.79442,17276
